material_id,material_name,material_name_fr,material_category
10173,gouache and gold paint over pencil on paper laid on board,La gouache et la peinture d'or sur le crayon sur papier posé à bord,works on paper
10174,gouache and white chalk on paper,Gouache et craie blanche sur papier,works on paper
10175,gouache on linen,Gouache en lin,works on paper
10176,gouache on paper with pen and ink,Gouache sur papier avec stylo et encre,works on paper
10177,gouache over pencil on paper laid down on board,Gouache sur le crayon sur papier posé à bord,works on paper
10178,gouache with chalk on cardboard,Gouache avec craie sur carton,works on paper
10179,gouache with pen and ink and collage on paper,Gouache avec stylo et encre et collage sur papier,works on paper
10180,gouache with pen and ink over pencil and collage on paper with silver paint,Gouache avec stylo et encre sur le crayon et le collage sur papier avec de la peinture d'argent,works on paper
10181,"gouache, brush and ink, wax crayon, coloured crayon, pastel and pencil on paper","Gouache, pinceau et encre, crayon de cire, crayon de couleur, pastel et crayon sur papier",works on paper
10182,"gouache, brush and pen and ink and ink wash on paper","Gouache, brosse et stylo et encre et encre à l'encre sur papier",works on paper
10183,"gouache, crayon and paper collage on paper","Gouache, crayon et collage sur papier",works on paper
10184,"gouache, ink and watercolour on paper","Gouache, encre et aquarelle sur papier",works on paper
10185,"gouache, ink wash, wax crayon and pastel on paper","Gouache, lavage à l'encre, crayon de cire et pastel sur papier",works on paper
10186,"gouache, oil, pastel and pen and ink on paper","Gouache, huile, pastel et stylo et encre sur papier",works on paper
10187,"gouache, pastel and pen and brush and ink on paper","Gouache, pastel et stylo et pinceau et encre sur papier",works on paper
10188,"gouache, pen and ink and pencil on paper","Gouache, stylo et encre et crayon sur papier",works on paper
10189,"gouache, watercolour and coloured crayon on paper laid down on board","Gouache, aquarelle et crayon de couleur sur papier posé à bord",works on paper
10190,hand-coloured etching,Gravure coloré à la main,prints
10191,hand-painted ceramic tile,Carreau de céramique peint à la main,sculptures
10192,household gloss paint on canvas,Peinture à l'éblon du ménage sur toile,paintings
10193,ink and acrylic on canvas,Encre et acrylique sur toile,paintings
10194,ink and paper collage with string,Collage à l'encre et au papier avec une chaîne,works on paper
10195,"ink, watercolour and gouache on paper","Encre, aquarelle et gouache sur papier",works on paper
10196,mixed media on gold leaf on board,Milieu mixte sur feuille d'or à bord,works on paper
10197,neon mounted on perspex,Néon monté sur perspex,sculptures
10198,oil and ink wash on paper,Lavage à l'huile et à l'encre sur papier,paintings
10199,oil and metallic paint on paper,Huile et peinture métallique sur papier,paintings
10200,"oil and paper collage on canvas, in artist's frame","Collage de pétrole et de papier sur toile, dans le cadre de l'artiste",paintings
10201,oil and pencil on canvasboard,Huile et crayon sur carton,paintings
10202,oil and ripolin on canvas,Huile et ripoline sur toile,paintings
10203,"oil on board, mounted on aluminium","Huile à bord, montée en aluminium",paintings
10204,"oil on composite, in two parts","Huile sur composite, en deux parties",paintings
10205,oil on paper with watercolour and pen and ink borders laid down on the artist's mount,Huile sur papier avec une aquarelle et des bordures de plume et d'encre fixées sur le montage de l'artiste,paintings
10206,oil on synthetic paper laid down on board,Huile sur papier synthétique posée à bord,paintings
10207,oil over pencil on canvas,Huile sur toile sur toile,paintings
10208,"oil, watercolour and pen and ink on board","Huile, aquarelle et stylo et encre à bord",paintings
10209,painted metal hanging mobile,Mobile en métal peint mobile,sculptures
10210,pastel and charcoal on paper laid down on card,Pastel et fusain sur papier sur carton,works on paper
10211,pen and brush and ink and ink wash on paper,"Stylo et brosse, encre et encre à l'encre sur papier",works on paper
10212,pen and brush and ink on paper,Plume et pinceau et encre sur papier,works on paper
10213,pen and brush and ink with pencil on paper,Stylo et pinceau et encre avec crayon sur papier,works on paper
10214,pen and ink and pencil on paper,Stylo et encre et crayon sur papier,works on paper
10215,pencil on paper heightened with gouache,Crayon sur papier rehaussé de gouache,works on paper
10216,"pencil, charcoal, watercolour and oil on paper","Crayon, fusain, aquarelle et huile sur papier",works on paper
10217,"pencil, pastel, watercolour and charcoal on paper laid down on board","Crayon, pastel, aquarelle et charbon de bois sur papier posé à bord",works on paper
10218,"polished bronze, in two parts","Bronze poli, en deux parties",sculptures
10219,pressed acrylic paint tubes on canvas,Tubes acryliques pressés sur toile,paintings
10220,red crayon on paper,Crayon rouge sur papier,works on paper
10221,silver leaf and pigments on canvas,Feuille d'argent et pigments sur toile,paintings
10222,silver paint and silkscreen ink on canvas,Peinture en argent et encre à séripage sur toile,paintings
10223,tempera and black crayon on paper,Trempe et crayon noir sur papier,paintings
10224,thinned liquitex and pencil on card,Liquitex et crayon éclairci sur carte,works on paper
10225,ultraviolet and blue fluorescent light,Lumière fluorescente bleue et ultraviolette,sculptures
10226,vinyl and painted aluminium (double sided),Vinyle et aluminium peint (recto verso),paintings
10227,watercolour and brush and ink on paper,Aquarelle et pinceau et encre sur papier,works on paper
10228,watercolour and charcoal on paper laid down on board,Aquarelle et fusain sur papier posé à bord,works on paper
10229,watercolour and charcoal on paper mounted on board,Aquarelle et fusain sur papier monté à bord,works on paper
10230,watercolour and collage on paper,Aquarelle et collage sur papier,works on paper
10231,watercolour and ink with rubber stamp on paper,Aquarelle et encre avec tampon en caoutchouc sur papier,works on paper
10232,watercolour and pen and ink on paper laid down on the artist's mount,Aquarelle et stylo et encre sur papier fixés sur le montage de l'artiste,works on paper
10233,watercolour on offset lithograph,Aquarelle sur lithographie offset,works on paper
10234,watercolour on paper laid down on board,Aquarelle sur papier posée à bord,works on paper
10235,"watercolour, gouache, black crayon and pencil on paper","Aquarelle, gouache, crayon noir et crayon sur papier",works on paper
10236,"watercolour, pastel and charcoal on paper laid down on board","Aquarelle, pastel et charbon de bois sur papier posé à bord",works on paper
10237,"watercolour, pen and ink and gouache on paper","Aquarelle, plume et encre et gouache sur papier",works on paper
10238,wax crayon and watercolour on paper,Crayon de cire et aquarelle sur papier,works on paper
10239,wax crayons on paper,Crayons de cire sur papier,works on paper
10240,white neon in plexiglas,Néon blanc en plexiglas,sculptures
10241,"wood, string, rod, and wire standing mobile","Bois, ficelle, tige et fil mobile mobile",sculptures
10242,acrylique sur toile,Acrylique sur toile,paintings
10243,aquarelle et encre de Chine sur papier,Aquarelle et encre de Chine sur papier,works on paper
10244,aquarelle et encre sur papier,Aquarelle et encre sur papier,works on paper
10245,aquarelle et fusain sur papier,Aquarelle et fusain sur papier,works on paper
10246,aquarelle et mine de plomb sur papier,Aquarelle et mine de plomb sur papier,works on paper
10247,aquarelle et traces de mine de plomb sur papier,Aquarelle et traces de mine de plomb sur papier,works on paper
10248,aquarelle sur papier,Aquarelle sur papier,works on paper
10249,aquarelle sur papier cartonné,aquarelle sur papier cartonné,works on paper
10250,"aquarelle, encre de Chine et gouache sur papier","Aquarelle, encre de Chine et gouache sur papier",works on paper
10251,"aquarelle, encre de chine et lavis d'encre sur papier","Aquarelle, encre de chine et lavis d'encre sur papier",works on paper
10252,"aquarelle, encre et crayon sur papier","Aquarelle, encre et crayon sur papier",works on paper
10253,"aquarelle, gouache et crayon sur papier","Aquarelle, gouache et crayon sur papier",works on paper
10254,"aquarelle, gouache et encre de chine sur papier","Aquarelle, gouache et encre de chine sur papier",works on paper
10255,"aquarelle, gouache et mine de plomb sur papier","Aquarelle, gouache et mine de plomb sur papier",works on paper
10256,"aquarelle, gouache et traces de fusain sur papier","Aquarelle, gouache et traces de fusain sur papier",works on paper
10257,"aquarelle, gouache et traces de mine de plomb sur papier","Aquarelle, gouache et traces de mine de plomb sur papier",works on paper
10258,argent repoussé et martelé,argent repoussé et martelé,sculptures
10259,biscuit de Sèvres,biscuit de Sèvres,sculptures
10260,bronze à patine argentée,bronze à patine argentée,sculptures
10261,bronze à patine brun vert,bronze à patine brun vert,sculptures
10262,bronze à patine brune,bronze à patine brune,sculptures
10263,bronze à patine brun-rouge,bronze à patine brun-rouge,sculptures
10264,bronze à patine mordorée,bronze à patine mordorée,sculptures
10265,bronze à patine verte,bronze à patine verte,sculptures
10266,crayon Conté et crayon de couleur sur papier,crayon Conté et crayon de couleur sur papier,works on paper
10267,crayon Conté sur papier,crayon Conté sur papier,works on paper
10268,crayon gras et encre de Chine sur papier,Crayon gras et encre de Chine sur papier,works on paper
10269,"crayon gras, lavis d'encre et gouache sur papier","Crayon gras, lavis d'encre et gouache sur papier",works on paper
10270,crayon sur papier,Crayon sur papier,works on paper
10271,crayon sur papier cartonné,crayon sur papier cartonné,works on paper
10272,crayons gras et encre sur papier,Crayons gras et encre sur papier,works on paper
10273,encre de chine et crayons de couleur sur papier,Encre de chine et crayons de couleur sur papier,works on paper
10274,encre de chine et gouache sur papier,Encre de chine et gouache sur papier,works on paper
10275,encre de Chine et lavis d'encre sur papier calque,Encre de Chine et lavis d'encre sur papier calque,works on paper
10276,"encre de chine, aquarelle, crayons de couleur et pastel sur papier","Encre de chine, aquarelle, crayons de couleur et pastel sur papier",works on paper
10277,encre et lavis d'encre sur papier,Encre et lavis d'encre sur papier,works on paper
10278,encre noire et brune et lavis d'encre sur papier gris,Encre noire et brune et lavis d'encre sur papier gris,works on paper
10279,encre noire sur papier,Encre noire sur papier,works on paper
10280,encre sur papier,Encre sur papier,works on paper
10281,fusain et crayon sur papier,Fusain et crayon sur papier,works on paper
10282,fusain et gouache sur papier,Fusain et gouache sur papier,works on paper
10283,fusain et pastel sur papier,Fusain et pastel sur papier,works on paper
10284,fusain sur papier,Fusain sur papier,works on paper
10285,gouache et aquarelle sur papier beige,Gouache et aquarelle sur papier beige,works on paper
10286,gouache et crayon gras sur papier,Gouache et crayon gras sur papier,works on paper
10287,gouache et mine de plomb sur papier,Gouache et mine de plomb sur papier,works on paper
10288,gouache et pastel sur carton,Gouache et pastel sur carton,works on paper
10289,gouache et traces de mine de plomb sur papier,Gouache et traces de mine de plomb sur papier,works on paper
10290,gouache sur papier,Gouache sur papier,works on paper
10291,gouache sur papier bleu,Gouache sur papier bleu,works on paper
10292,"gouache, aquarelle et crayon sur papier","Gouache, aquarelle et crayon sur papier",works on paper
